Dataset,Dataset_Size,Model,labellingType,NumberOfTopic,Computation_Time,Acc_classesReport,F1_ScoreScore,Precision_ScoreScore,Recall_ScoreScore,Accuracy_ScoreScore
cybertweets,14414,CTM,botnet,80,143.9191496372223,"[[9.18032787e-01 5.23364486e-01 6.66666667e-01 1.07000000e+02]
 [9.75737393e-01 9.97568093e-01 9.86531987e-01 2.05600000e+03]
 [9.74110032e-01 9.74110032e-01 9.74110032e-01 9.74110032e-01]
 [9.46885090e-01 7.60466290e-01 8.26599327e-01 2.16300000e+03]
 [9.72882842e-01 9.74110032e-01 9.70708783e-01 2.16300000e+03]]",0.9707087830065176,0.9728828424043472,0.9741100323624596,0.9653259361997226
cybertweets,14414,CTM,botnet,90,49.25086021,"[[6.90476190e-01 2.71028037e-01 3.89261745e-01 1.07000000e+02]
 [9.63224894e-01 9.93677043e-01 9.78214029e-01 2.05600000e+03]
 [9.57928803e-01 9.57928803e-01 9.57928803e-01 9.57928803e-01]
 [8.26850542e-01 6.32352540e-01 6.83737887e-01 2.16300000e+03]
 [9.49732471e-01 9.57928803e-01 9.49079543e-01 2.16300000e+03]]",0.949079543,0.949732471,0.9579288025889968,0.972260749
cybertweets,14414,CTM,botnet,100,53.17449188232422,"[[9.09090909e-01 2.80373832e-01 4.28571429e-01 1.07000000e+02]
 [9.63849765e-01 9.98540856e-01 9.80888677e-01 2.05600000e+03]
 [9.63014332e-01 9.63014332e-01 9.63014332e-01 9.63014332e-01]
 [9.36470337e-01 6.39457344e-01 7.04730053e-01 2.16300000e+03]
 [9.61140936e-01 9.63014332e-01 9.53566464e-01 2.16300000e+03]]",0.9535664640892888,0.9611409360349604,0.9630143319463708,0.9653259361997226
cybertweets,14414,CTM,botnet,110,47.04088854789734,"[[8.15789474e-01 2.89719626e-01 4.27586207e-01 1.07000000e+02]
 [9.64235294e-01 9.96595331e-01 9.80148290e-01 2.05600000e+03]
 [9.61627369e-01 9.61627369e-01 9.61627369e-01 9.61627369e-01]
 [8.90012384e-01 6.43157478e-01 7.03867248e-01 2.16300000e+03]
 [9.56891927e-01 9.61627369e-01 9.52813966e-01 2.16300000e+03]]",0.950872766,0.9559992743990936,0.960702728,0.9662505779010634
cybertweets,14414,CTM,botnet,120,81.64741874,"[[8.24561404e-01 4.39252336e-01 5.73170732e-01 1.07000000e+02]
 [9.71509972e-01 9.95136187e-01 9.83181163e-01 2.05600000e+03]
 [9.67637540e-01 9.67637540e-01 9.67637540e-01 9.67637540e-01]
 [8.98035688e-01 7.17194262e-01 7.78175947e-01 2.16300000e+03]
 [9.64240671e-01 9.67637540e-01 9.62898631e-01 2.16300000e+03]]",0.961838592,0.9629214610762332,0.9667128987517336,0.9611650485436892
cybertweets,14414,CTM,botnet,130,80.74136543273926,"[[8.62068966e-01 4.67289720e-01 6.06060606e-01 1.07000000e+02]
 [9.72921615e-01 9.96108949e-01 9.84378755e-01 2.05600000e+03]
 [9.69949145e-01 9.69949145e-01 9.69949145e-01 9.69949145e-01]
 [9.17495290e-01 7.31699335e-01 7.95219681e-01 2.16300000e+03]
 [9.67437920e-01 9.69949145e-01 9.65663988e-01 2.16300000e+03]]",0.9650187093886008,0.9668790911622912,0.969486824,0.9676375404530744
cybertweets,14414,CTM,botnet,140,91.18852543830872,"[[8.41269841e-01 4.95327103e-01 6.23529412e-01 1.07000000e+02]
 [9.74285714e-01 9.95136187e-01 9.84600577e-01 2.05600000e+03]
 [9.70411466e-01 9.70411466e-01 9.70411466e-01 9.70411466e-01]
 [9.07777778e-01 7.45231645e-01 8.04064995e-01 2.16300000e+03]
 [9.67705641e-01 9.70411466e-01 9.66738990e-01 2.16300000e+03]]",0.9667389895304208,0.9677056410482208,0.9704114655570968,0.9667128987517336
cybertweets,14414,CTM,botnet,150,52.77991199493408,"[[8.07692308e-01 1.96261682e-01 3.15789474e-01 1.07000000e+02]
 [9.59756668e-01 9.97568093e-01 9.78297162e-01 2.05600000e+03]
 [9.57928803e-01 9.57928803e-01 9.57928803e-01 9.57928803e-01]
 [8.83724488e-01 5.96914888e-01 6.47043318e-01 2.16300000e+03]
 [9.52234298e-01 9.57928803e-01 9.45524012e-01 2.16300000e+03]]",0.9455240123096532,0.9522342981029736,0.9579288025889968,0.9704114655570968
cybertweets,14414,CTM,ddos,20,70.36945080757141,"[[7.55813953e-01 3.85756677e-01 5.10805501e-01 3.37000000e+02]
 [8.96032145e-01 9.76998905e-01 9.34765523e-01 1.82600000e+03]
 [8.84882108e-01 8.84882108e-01 8.84882108e-01 8.84882108e-01]
 [8.25923049e-01 6.81377791e-01 7.22785512e-01 2.16300000e+03]
 [8.74185852e-01 8.84882108e-01 8.68711650e-01 2.16300000e+03]]",0.8687116496585504,0.874185852,0.8848821081830791,0.8895053166897827
cybertweets,14414,CTM,ddos,30,122.37073397636414,"[[8.15261044e-01 6.02373887e-01 6.92832765e-01 3.37000000e+02]
 [9.29989551e-01 9.74808324e-01 9.51871658e-01 1.82600000e+03]
 [9.16782247e-01 9.16782247e-01 9.16782247e-01 9.16782247e-01]
 [8.72625297e-01 7.88591106e-01 8.22352211e-01 2.16300000e+03]
 [9.12114605e-01 9.16782247e-01 9.11512847e-01 2.16300000e+03]]",0.9115128472940588,0.9121146053757652,0.9167822468793344,0.9116967175219602
cybertweets,14414,CTM,ddos,40,89.67210388183594,"[[8.93442623e-01 6.46884273e-01 7.50430293e-01 3.37000000e+02]
 [9.37988536e-01 9.85761227e-01 9.61281709e-01 1.82600000e+03]
 [9.32963477e-01 9.32963477e-01 9.32963477e-01 9.32963477e-01]
 [9.15715579e-01 8.16322750e-01 8.55856001e-01 2.16300000e+03]
 [9.31048188e-01 9.32963477e-01 9.28430610e-01 2.16300000e+03]]",0.9284306098658796,0.9310481877553068,0.932963477,0.917
cybertweets,14414,CTM,ddos,50,51.396361112594604,"[[8.43049327e-01 5.57863501e-01 6.71428571e-01 3.37000000e+02]
 [9.23195876e-01 9.80832421e-01 9.51141795e-01 1.82600000e+03]
 [9.14932963e-01 9.14932963e-01 9.14932963e-01 9.14932963e-01]
 [8.83122602e-01 7.69347961e-01 8.11285183e-01 2.16300000e+03]
 [9.10708874e-01 9.14932963e-01 9.07561880e-01 2.16300000e+03]]",0.9075618799149212,0.9107088735189452,0.9149329634766528,0.9218677762367082
cybertweets,14414,CTM,ddos,60,120.90428686141968,"[[8.65306122e-01 6.29080119e-01 7.28522337e-01 3.37000000e+02]
 [9.34827946e-01 9.81927711e-01 9.57799145e-01 1.82600000e+03]
 [9.26953306e-01 9.26953306e-01 9.26953306e-01 9.26953306e-01]
 [9.00067034e-01 8.05503915e-01 8.43160741e-01 2.16300000e+03]
 [9.23996298e-01 9.26953306e-01 9.22077331e-01 2.16300000e+03]]",0.9220773309328008,0.9239962978519816,0.9269533055940824,0.9283402681460934
cybertweets,14414,CTM,ddos,70,83.70553588867188,"[[8.80165289e-01 6.32047478e-01 7.35751295e-01 3.37000000e+02]
 [9.35450286e-01 9.84118291e-01 9.59167334e-01 1.82600000e+03]
 [9.29264910e-01 9.29264910e-01 9.29264910e-01 9.29264910e-01]
 [9.07807788e-01 8.08082885e-01 8.47459315e-01 2.16300000e+03]
 [9.26836766e-01 9.29264910e-01 9.24358640e-01 2.16300000e+03]]",0.9243586399305642,0.9268367661950824,0.9292649098474342,0.9297272306981044
cybertweets,14414,CTM,ddos,80,91.54583525657654,"[[8.78431373e-01 6.64688427e-01 7.56756757e-01 3.37000000e+02]
 [9.40775681e-01 9.83023001e-01 9.61435458e-01 1.82600000e+03]
 [9.33425798e-01 9.33425798e-01 9.33425798e-01 9.33425798e-01]
 [9.09603527e-01 8.23855714e-01 8.59096107e-01 2.16300000e+03]
 [9.31062305e-01 9.33425798e-01 9.29546081e-01 2.16300000e+03]]",0.9305246076746224,0.9321157458933176,0.934350439,0.9338881183541378
cybertweets,14414,CTM,ddos,90,97.84313821792604,"[[8.52941176e-01 6.88427300e-01 7.61904762e-01 3.37000000e+02]
 [9.44473823e-01 9.78094195e-01 9.60990046e-01 1.82600000e+03]
 [9.32963477e-01 9.32963477e-01 9.32963477e-01 9.32963477e-01]
 [8.98707500e-01 8.33260747e-01 8.61447404e-01 2.16300000e+03]
 [9.30212842e-01 9.32963477e-01 9.29972135e-01 2.16300000e+03]]",0.93040329,0.9307279869237748,0.9334257975034674,0.9334257975034674
cybertweets,14414,CTM,ddos,100,73.39550566673279,"[[8.83720930e-01 6.76557864e-01 7.66386555e-01 3.37000000e+02]
 [9.42782152e-01 9.83570646e-01 9.62744573e-01 1.82600000e+03]
 [9.35737402e-01 9.35737402e-01 9.35737402e-01 9.35737402e-01]
 [9.13251541e-01 8.30064255e-01 8.64565564e-01 2.16300000e+03]
 [9.33580288e-01 9.35737402e-01 9.32151576e-01 2.16300000e+03]]",0.9316102295321642,0.9330922226305612,0.9352750809061487,0.9288025889967636
cybertweets,14414,CTM,ddos,110,77.77042436599731,"[[8.57142857e-01 6.94362018e-01 7.67213115e-01 3.37000000e+02]
 [9.45502646e-01 9.78641840e-01 9.61786868e-01 1.82600000e+03]
 [9.34350439e-01 9.34350439e-01 9.34350439e-01 9.34350439e-01]
 [9.01322751e-01 8.36501929e-01 8.64499991e-01 2.16300000e+03]
 [9.31736003e-01 9.34350439e-01 9.31471863e-01 2.16300000e+03]]",0.9282550004339803,0.9287099133158816,0.931576514,0.926490985
cybertweets,14414,CTM,ddos,120,68.46195244789124,"[[8.71111111e-01 5.81602374e-01 6.97508897e-01 3.37000000e+02]
 [9.27244582e-01 9.84118291e-01 9.54835282e-01 1.82600000e+03]
 [9.21405455e-01 9.21405455e-01 9.21405455e-01 9.21405455e-01]
 [8.99177847e-01 7.82860333e-01 8.26172089e-01 2.16300000e+03]
 [9.18498868e-01 9.21405455e-01 9.14743284e-01 2.16300000e+03]]",0.9147432836108108,0.9184988678944012,0.921405455,0.9297272306981044
cybertweets,14414,CTM,ddos,130,86.46999192237854,"[[8.86554622e-01 6.26112760e-01 7.33913043e-01 3.37000000e+02]
 [9.34545455e-01 9.85213582e-01 9.59210877e-01 1.82600000e+03]
 [9.29264910e-01 9.29264910e-01 9.29264910e-01 9.29264910e-01]
 [9.10550038e-01 8.05663171e-01 8.46561960e-01 2.16300000e+03]
 [9.27068381e-01 9.29264910e-01 9.24108995e-01 2.16300000e+03]]",0.9231632832348226,0.9270085613328694,0.9288025889967636,0.9352750809061487
cybertweets,14414,CTM,ddos,140,46.511451721191406,"[[8.17258883e-01 4.77744807e-01 6.02996255e-01 3.37000000e+02]
 [9.10478128e-01 9.80284775e-01 9.44092827e-01 1.82600000e+03]
 [9.01987980e-01 9.01987980e-01 9.01987980e-01 9.01987980e-01]
 [8.63868506e-01 7.29014791e-01 7.73544541e-01 2.16300000e+03]
 [8.95954372e-01 9.01987980e-01 8.90949256e-01 2.16300000e+03]]",0.8768934947667479,0.8850397634002329,0.8922792417938049,0.9352750809061487
cybertweets,14414,CTM,ddos,150,58.06323170661926,"[[8.28125000e-01 3.14540059e-01 4.55913978e-01 3.37000000e+02]
 [8.86486486e-01 9.87951807e-01 9.34472934e-01 1.82600000e+03]
 [8.83032825e-01 8.83032825e-01 8.83032825e-01 8.83032825e-01]
 [8.57305743e-01 6.51245933e-01 6.95193456e-01 2.16300000e+03]
 [8.77393643e-01 8.83032825e-01 8.59912431e-01 2.16300000e+03]]",0.8618478897536923,0.8828733782565044,0.8853444290337494,0.897364771
cybertweets,14414,CTM,leak,20,78.24221992492676,"[[0.00000000e+00 0.00000000e+00 0.00000000e+00 2.40000000e+01]
 [9.88904300e-01 1.00000000e+00 9.94421199e-01 2.13900000e+03]
 [9.88904300e-01 9.88904300e-01 9.88904300e-01 9.88904300e-01]
 [4.94452150e-01 5.00000000e-01 4.97210600e-01 2.16300000e+03]
 [9.77931714e-01 9.88904300e-01 9.83387400e-01 2.16300000e+03]]",0.9833873997257024,0.977931714,0.9889042995839112,0.9889042995839112
cybertweets,14414,CTM,leak,30,95.00503277778624,"[[0.00000000e+00 0.00000000e+00 0.00000000e+00 2.40000000e+01]
 [9.88904300e-01 1.00000000e+00 9.94421199e-01 2.13900000e+03]
 [9.88904300e-01 9.88904300e-01 9.88904300e-01 9.88904300e-01]
 [4.94452150e-01 5.00000000e-01 4.97210600e-01 2.16300000e+03]
 [9.77931714e-01 9.88904300e-01 9.83387400e-01 2.16300000e+03]]",0.9833873997257024,0.977931714,0.9889042995839112,0.9889042995839112
cybertweets,14414,CTM,leak,40,102.01594090461732,"[[0.00000000e+00 0.00000000e+00 0.00000000e+00 2.40000000e+01]
 [9.88904300e-01 1.00000000e+00 9.94421199e-01 2.13900000e+03]
 [9.88904300e-01 9.88904300e-01 9.88904300e-01 9.88904300e-01]
 [4.94452150e-01 5.00000000e-01 4.97210600e-01 2.16300000e+03]
 [9.77931714e-01 9.88904300e-01 9.83387400e-01 2.16300000e+03]]",0.9833873997257024,0.977931714,0.9889042995839112,0.9889042995839112
cybertweets,14414,CTM,leak,50,85.32418489456177,"[[0.00000000e+00 0.00000000e+00 0.00000000e+00 2.40000000e+01]
 [9.88904300e-01 1.00000000e+00 9.94421199e-01 2.13900000e+03]
 [9.88904300e-01 9.88904300e-01 9.88904300e-01 9.88904300e-01]
 [4.94452150e-01 5.00000000e-01 4.97210600e-01 2.16300000e+03]
 [9.77931714e-01 9.88904300e-01 9.83387400e-01 2.16300000e+03]]",0.9833873997257024,0.977931714,0.9889042995839112,0.9889042995839112
cybertweets,14414,CTM,leak,60,92.43428802490234,"[[0.00000000e+00 0.00000000e+00 0.00000000e+00 2.40000000e+01]
 [9.88904300e-01 1.00000000e+00 9.94421199e-01 2.13900000e+03]
 [9.88904300e-01 9.88904300e-01 9.88904300e-01 9.88904300e-01]
 [4.94452150e-01 5.00000000e-01 4.97210600e-01 2.16300000e+03]
 [9.77931714e-01 9.88904300e-01 9.83387400e-01 2.16300000e+03]]",0.9833873997257024,0.977931714,0.9889042995839112,0.9889042995839112
cybertweets,14414,CTM,leak,70,58.25966358184815,"[[0.00000000e+00 0.00000000e+00 0.00000000e+00 2.40000000e+01]
 [9.88904300e-01 1.00000000e+00 9.94421199e-01 2.13900000e+03]
 [9.88904300e-01 9.88904300e-01 9.88904300e-01 9.88904300e-01]
 [4.94452150e-01 5.00000000e-01 4.97210600e-01 2.16300000e+03]
 [9.77931714e-01 9.88904300e-01 9.83387400e-01 2.16300000e+03]]",0.9833873997257024,0.977931714,0.9889042995839112,0.9889042995839112
cybertweets,14414,CTM,leak,80,98.07514905929564,"[[0.00000000e+00 0.00000000e+00 0.00000000e+00 2.40000000e+01]
 [9.88904300e-01 1.00000000e+00 9.94421199e-01 2.13900000e+03]
 [9.88904300e-01 9.88904300e-01 9.88904300e-01 9.88904300e-01]
 [4.94452150e-01 5.00000000e-01 4.97210600e-01 2.16300000e+03]
 [9.77931714e-01 9.88904300e-01 9.83387400e-01 2.16300000e+03]]",0.9833873997257024,0.977931714,0.9889042995839112,0.9889042995839112
cybertweets,14414,CTM,leak,90,70.99647474,"[[0.00000000e+00 0.00000000e+00 0.00000000e+00 2.40000000e+01]
 [9.88904300e-01 1.00000000e+00 9.94421199e-01 2.13900000e+03]
 [9.88904300e-01 9.88904300e-01 9.88904300e-01 9.88904300e-01]
 [4.94452150e-01 5.00000000e-01 4.97210600e-01 2.16300000e+03]
 [9.77931714e-01 9.88904300e-01 9.83387400e-01 2.16300000e+03]]",0.9833873997257024,0.977931714,0.9889042995839112,0.9889042995839112
cybertweets,14414,CTM,leak,100,80.18310141563416,"[[0.00000000e+00 0.00000000e+00 0.00000000e+00 2.40000000e+01]
 [9.88904300e-01 1.00000000e+00 9.94421199e-01 2.13900000e+03]
 [9.88904300e-01 9.88904300e-01 9.88904300e-01 9.88904300e-01]
 [4.94452150e-01 5.00000000e-01 4.97210600e-01 2.16300000e+03]
 [9.77931714e-01 9.88904300e-01 9.83387400e-01 2.16300000e+03]]",0.9833873997257024,0.977931714,0.9889042995839112,0.9889042995839112
cybertweets,14414,CTM,leak,110,85.92215871810913,"[[0.00000000e+00 0.00000000e+00 0.00000000e+00 2.40000000e+01]
 [9.88904300e-01 1.00000000e+00 9.94421199e-01 2.13900000e+03]
 [9.88904300e-01 9.88904300e-01 9.88904300e-01 9.88904300e-01]
 [4.94452150e-01 5.00000000e-01 4.97210600e-01 2.16300000e+03]
 [9.77931714e-01 9.88904300e-01 9.83387400e-01 2.16300000e+03]]",0.9833873997257024,0.977931714,0.9889042995839112,0.9889042995839112
cybertweets,14414,CTM,leak,120,52.65089917182922,"[[0.00000000e+00 0.00000000e+00 0.00000000e+00 2.40000000e+01]
 [9.88904300e-01 1.00000000e+00 9.94421199e-01 2.13900000e+03]
 [9.88904300e-01 9.88904300e-01 9.88904300e-01 9.88904300e-01]
 [4.94452150e-01 5.00000000e-01 4.97210600e-01 2.16300000e+03]
 [9.77931714e-01 9.88904300e-01 9.83387400e-01 2.16300000e+03]]",0.9833873997257024,0.977931714,0.9889042995839112,0.9889042995839112
cybertweets,14414,CTM,leak,130,62.79580473899841,"[[0.00000000e+00 0.00000000e+00 0.00000000e+00 2.40000000e+01]
 [9.88904300e-01 1.00000000e+00 9.94421199e-01 2.13900000e+03]
 [9.88904300e-01 9.88904300e-01 9.88904300e-01 9.88904300e-01]
 [4.94452150e-01 5.00000000e-01 4.97210600e-01 2.16300000e+03]
 [9.77931714e-01 9.88904300e-01 9.83387400e-01 2.16300000e+03]]",0.9833873997257024,0.977931714,0.9889042995839112,0.9889042995839112
cybertweets,14414,CTM,leak,140,114.12599754333496,"[[0.00000000e+00 0.00000000e+00 0.00000000e+00 2.40000000e+01]
 [9.88904300e-01 1.00000000e+00 9.94421199e-01 2.13900000e+03]
 [9.88904300e-01 9.88904300e-01 9.88904300e-01 9.88904300e-01]
 [4.94452150e-01 5.00000000e-01 4.97210600e-01 2.16300000e+03]
 [9.77931714e-01 9.88904300e-01 9.83387400e-01 2.16300000e+03]]",0.9833873997257024,0.977931714,0.9889042995839112,0.9889042995839112
cybertweets,14414,CTM,leak,150,80.12222003936768,"[[0.00000000e+00 0.00000000e+00 0.00000000e+00 2.40000000e+01]
 [9.88904300e-01 1.00000000e+00 9.94421199e-01 2.13900000e+03]
 [9.88904300e-01 9.88904300e-01 9.88904300e-01 9.88904300e-01]
 [4.94452150e-01 5.00000000e-01 4.97210600e-01 2.16300000e+03]
 [9.77931714e-01 9.88904300e-01 9.83387400e-01 2.16300000e+03]]",0.9833873997257024,0.977931714,0.9889042995839112,0.9889042995839112
cybertweets,14414,CTM,ransomware,20,96.58319664001463,"[[8.21529745e-01 6.19658120e-01 7.06455542e-01 4.68000000e+02]
 [9.01657459e-01 9.62831858e-01 9.31241084e-01 1.69500000e+03]
 [8.88580675e-01 8.88580675e-01 8.88580675e-01 8.88580675e-01]
 [8.61593602e-01 7.91244989e-01 8.18848313e-01 2.16300000e+03]
 [8.84320533e-01 8.88580675e-01 8.82605100e-01 2.16300000e+03]]",0.8826051000123651,0.8843205330305502,0.888580675,0.8996763754045307
cybertweets,14414,CTM,ransomware,30,98.57860922813416,"[[8.36228288e-01 7.20085470e-01 7.73823192e-01 4.68000000e+02]
 [9.25568182e-01 9.61061947e-01 9.42981187e-01 1.69500000e+03]
 [9.08922792e-01 9.08922792e-01 9.08922792e-01 9.08922792e-01]
 [8.80898235e-01 8.40573708e-01 8.58402189e-01 2.16300000e+03]
 [9.06238052e-01 9.08922792e-01 9.06381121e-01 2.16300000e+03]]",0.9058623579160492,0.9057380343049384,0.9084604715672676,0.8853444290337494
cybertweets,14414,CTM,ransomware,40,102.0597598552704,"[[8.42666667e-01 6.75213675e-01 7.49703440e-01 4.68000000e+02]
 [9.14988814e-01 9.65191740e-01 9.39420040e-01 1.69500000e+03]
 [9.02450301e-01 9.02450301e-01 9.02450301e-01 9.02450301e-01]
 [8.78827740e-01 8.20202708e-01 8.44561740e-01 2.16300000e+03]
 [8.99340749e-01 9.02450301e-01 8.98371788e-01 2.16300000e+03]]",0.8989037309440275,0.8998325254566969,0.9029126213592232,0.9093851132686084
cybertweets,14414,CTM,ransomware,50,58.61066174507141,"[[8.28042328e-01 6.68803419e-01 7.39952719e-01 4.68000000e+02]
 [9.13165266e-01 9.61651917e-01 9.36781609e-01 1.69500000e+03]
 [8.98289413e-01 8.98289413e-01 8.98289413e-01 8.98289413e-01]
 [8.70603797e-01 8.15227668e-01 8.38367164e-01 2.16300000e+03]
 [8.94747543e-01 8.98289413e-01 8.94194498e-01 2.16300000e+03]]",0.8941944983479577,0.894747543,0.8982894128525196,0.91
cybertweets,14414,CTM,ransomware,60,115.27270817756651,"[[8.59950860e-01 7.47863248e-01 8.00000000e-01 4.68000000e+02]
 [9.32801822e-01 9.66371681e-01 9.49290061e-01 1.69500000e+03]
 [9.19093851e-01 9.19093851e-01 9.19093851e-01 9.19093851e-01]
 [8.96376341e-01 8.57117465e-01 8.74645030e-01 2.16300000e+03]
 [9.17039339e-01 9.19093851e-01 9.16988744e-01 2.16300000e+03]]",0.9169887439408304,0.9170393394800144,0.919093851,0.917706889
cybertweets,14414,CTM,ransomware,70,85.15912008285522,"[[8.64583333e-01 7.09401709e-01 7.79342723e-01 4.68000000e+02]
 [9.23552558e-01 9.69321534e-01 9.45883708e-01 1.69500000e+03]
 [9.13083680e-01 9.13083680e-01 9.13083680e-01 9.13083680e-01]
 [8.94067945e-01 8.39361622e-01 8.62613215e-01 2.16300000e+03]
 [9.10793613e-01 9.13083680e-01 9.09849875e-01 2.16300000e+03]]",0.9098498745489804,0.9107936131115127,0.9130836800739712,0.9010633379565418
cybertweets,14414,CTM,ransomware,80,107.36655807495116,"[[8.61244019e-01 7.69230769e-01 8.12641084e-01 4.68000000e+02]
 [9.38108883e-01 9.65781711e-01 9.51744186e-01 1.69500000e+03]
 [9.23254739e-01 9.23254739e-01 9.23254739e-01 9.23254739e-01]
 [8.99676451e-01 8.67506240e-01 8.82192635e-01 2.16300000e+03]
 [9.21477927e-01 9.23254739e-01 9.21646982e-01 2.16300000e+03]]",0.9220843817498576,0.921952573,0.9237170596393898,0.9144706426259824
cybertweets,14414,CTM,ransomware,90,94.50407910346983,"[[8.75949367e-01 7.39316239e-01 8.01853998e-01 4.68000000e+02]
 [9.30995475e-01 9.71091445e-01 9.50620849e-01 1.69500000e+03]
 [9.20943135e-01 9.20943135e-01 9.20943135e-01 9.20943135e-01]
 [9.03472421e-01 8.55203842e-01 8.76237423e-01 2.16300000e+03]
 [9.19085360e-01 9.20943135e-01 9.18432737e-01 2.16300000e+03]]",0.9174787338289476,0.9180943659641184,0.9200184928340268,0.9204808136846973
cybertweets,14414,CTM,ransomware,100,47.58819341659546,"[[8.07486631e-01 6.45299145e-01 7.17339667e-01 4.68000000e+02]
 [9.07210732e-01 9.57522124e-01 9.31687715e-01 1.69500000e+03]
 [8.89967638e-01 8.89967638e-01 8.89967638e-01 8.89967638e-01]
 [8.57348682e-01 8.01410635e-01 8.24513691e-01 2.16300000e+03]
 [8.85633812e-01 8.89967638e-01 8.85310052e-01 2.16300000e+03]]",0.8845758163795904,0.8846334650365001,0.8890429958391124,0.9255663430420712
cybertweets,14414,CTM,ransomware,110,80.59046840667725,"[[8.53012048e-01 7.56410256e-01 8.01812005e-01 4.68000000e+02]
 [9.34782609e-01 9.64011799e-01 9.49172234e-01 1.69500000e+03]
 [9.19093851e-01 9.19093851e-01 9.19093851e-01 9.19093851e-01]
 [8.93897328e-01 8.60211028e-01 8.75492119e-01 2.16300000e+03]
 [9.17090227e-01 9.19093851e-01 9.17288467e-01 2.16300000e+03]]",0.9162681209654426,0.9160990418876124,0.9181692094313454,0.9172445677300046
cybertweets,14414,CTM,ransomware,120,110.51464700698853,"[[8.19477435e-01 7.37179487e-01 7.76152981e-01 4.68000000e+02]
 [9.29391504e-01 9.55162242e-01 9.42100669e-01 1.69500000e+03]
 [9.07998151e-01 9.07998151e-01 9.07998151e-01 9.07998151e-01]
 [8.74434469e-01 8.46170865e-01 8.59126825e-01 2.16300000e+03]
 [9.05609819e-01 9.07998151e-01 9.06195205e-01 2.16300000e+03]]",0.9059451709462668,0.9054542184773268,0.9079981507165972,0.9052242256125752
cybertweets,14414,CTM,ransomware,130,93.7007978,"[[8.49642005e-01 7.60683761e-01 8.02705750e-01 4.68000000e+02]
 [9.35779817e-01 9.62831858e-01 9.49113114e-01 1.69500000e+03]
 [9.19093851e-01 9.19093851e-01 9.19093851e-01 9.19093851e-01]
 [8.92710911e-01 8.61757810e-01 8.75909432e-01 2.16300000e+03]
 [9.17142509e-01 9.19093851e-01 9.17435515e-01 2.16300000e+03]]",0.919615659,0.9195065920457576,0.921405455,0.912621359
cybertweets,14414,CTM,ransomware,140,93.00408458709715,"[[8.41346154e-01 7.47863248e-01 7.91855204e-01 4.68000000e+02]
 [9.32455638e-01 9.61061947e-01 9.46542708e-01 1.69500000e+03]
 [9.14932963e-01 9.14932963e-01 9.14932963e-01 9.14932963e-01]
 [8.86900896e-01 8.54462597e-01 8.69198956e-01 2.16300000e+03]
 [9.12742629e-01 9.14932963e-01 9.13073567e-01 2.16300000e+03]]",0.9124046682539496,0.9121871157775576,0.9144706426259824,0.9047619047619048
cybertweets,14414,CTM,ransomware,150,96.10880446,"[[8.70098039e-01 7.58547009e-01 8.10502283e-01 4.68000000e+02]
 [9.35612536e-01 9.68731563e-01 9.51884058e-01 1.69500000e+03]
 [9.23254739e-01 9.23254739e-01 9.23254739e-01 9.23254739e-01]
 [9.02855287e-01 8.63639286e-01 8.81193171e-01 2.16300000e+03]
 [9.21437416e-01 9.23254739e-01 9.21293827e-01 2.16300000e+03]]",0.9211494146656708,0.921453993,0.9232547387887192,0.9181692094313454
cybertweets,14414,CTM,vulnerability,20,61.116121768951416,"[[8.46958175e-01 8.59209257e-01 8.53039732e-01 1.03700000e+03]
 [8.68586859e-01 8.57015986e-01 8.62762629e-01 1.12600000e+03]
 [8.58067499e-01 8.58067499e-01 8.58067499e-01 8.58067499e-01]
 [8.57772517e-01 8.58112622e-01 8.57901180e-01 2.16300000e+03]
 [8.58217490e-01 8.58067499e-01 8.58101212e-01 2.16300000e+03]]",0.8581012120778705,0.85821749,0.8580674988441979,0.8395746648173833
cybertweets,14414,CTM,vulnerability,30,132.96385407447815,"[[8.84540117e-01 8.71745419e-01 8.78096163e-01 1.03700000e+03]
 [8.83435583e-01 8.95204263e-01 8.89280988e-01 1.12600000e+03]
 [8.83957466e-01 8.83957466e-01 8.83957466e-01 8.83957466e-01]
 [8.83987850e-01 8.83474841e-01 8.83688576e-01 2.16300000e+03]
 [8.83965126e-01 8.83957466e-01 8.83918684e-01 2.16300000e+03]]",0.8839186841485066,0.8839651262223399,0.8839574664817383,0.8543689320388349
cybertweets,14414,CTM,vulnerability,40,83.73071742,"[[8.88888889e-01 8.33172613e-01 8.60129418e-01 1.03700000e+03]
 [8.54743913e-01 9.04085258e-01 8.78722486e-01 1.12600000e+03]
 [8.70087841e-01 8.70087841e-01 8.70087841e-01 8.70087841e-01]
 [8.71816401e-01 8.68628935e-01 8.69425952e-01 2.16300000e+03]
 [8.71113927e-01 8.70087841e-01 8.69808472e-01 2.16300000e+03]]",0.8698084721583645,0.8711139267007307,0.8700878409616274,0.8613037447988904
cybertweets,14414,CTM,vulnerability,50,129.14556550979614,"[[8.82709808e-01 8.41851495e-01 8.61796644e-01 1.03700000e+03]
 [8.60306644e-01 8.96980462e-01 8.78260870e-01 1.12600000e+03]
 [8.70550162e-01 8.70550162e-01 8.70550162e-01 8.70550162e-01]
 [8.71508226e-01 8.69415978e-01 8.70028757e-01 2.16300000e+03]
 [8.71047319e-01 8.70550162e-01 8.70367480e-01 2.16300000e+03]]",0.8703674796937687,0.8710473194030762,0.8705501618122977,0.8714748035136385
